Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-02-29 00:00:00+05:30,7.729507902727289,7.716592930309677,7.619731745663752,7.626189231872559,182700,0.0,0.0
1996-03-01 00:00:00+05:30,7.6261885793643085,7.652017967746446,7.426009295234382,7.640717506408691,131400,0.0,0.0
1996-03-04 00:00:00+05:30,7.640718171286317,7.748879818394384,7.652018633607412,7.690762996673584,126000,0.0,0.0
1996-03-05 00:00:00+05:30,7.690762996673583,7.690762996673583,7.690762996673583,7.690762996673584,0,0.0,0.0
1996-03-06 00:00:00+05:30,7.589055957008183,7.748876313078716,7.589055957008183,7.716589450836182,87300,0.0,0.0
1996-03-07 00:00:00+05:30,7.716591106535845,7.7004476719507835,7.621344454513916,7.684304237365723,141300,0.0,0.0
1996-03-08 00:00:00+05:30,7.684302173773559,7.748875894772758,7.652014759031151,7.745647430419922,416700,0.0,0.0
1996-03-11 00:00:00+05:30,7.5874430756124,7.692375677536775,7.5874430756124,7.684304237365723,75600,0.0,0.0
1996-03-12 00:00:00+05:30,7.684302207391509,7.748875928673212,7.595512509264954,7.681073188781738,311400,0.0,0.0
1996-03-13 00:00:00+05:30,7.6197296407917685,7.635873074732784,7.4599092568056635,7.622958660125732,53100,0.0,0.0
1996-03-14 00:00:00+05:30,7.622959492251141,7.621344982407919,7.524483813945488,7.619730472564697,90900,0.0,0.0
1996-03-15 00:00:00+05:30,7.619729478632556,7.74887750165515,7.522868322804881,7.656859874725342,486900,0.0,0.0
1996-03-18 00:00:00+05:30,7.656860873500842,7.619730472564696,7.522869304102266,7.619730472564697,88200,0.0,0.0
1996-03-19 00:00:00+05:30,7.619731372867601,7.587444497646294,7.426009567296697,7.479282855987549,83700,0.0,0.0
1996-03-20 00:00:00+05:30,7.479282855987548,7.479282855987548,7.479282855987548,7.479282855987549,0,0.0,0.0
1996-03-21 00:00:00+05:30,7.479278672833951,7.50672255684703,7.264570573879545,7.490579128265381,132300,0.0,0.0
1996-03-22 00:00:00+05:30,7.490581772607143,7.522868641168423,7.4582949040458635,7.495424747467041,91800,0.0,0.0
1996-03-25 00:00:00+05:30,7.495426639988201,7.5277140709446835,7.4905836639055,7.5228705406188965,59400,0.0,0.0
1996-03-26 00:00:00+05:30,7.522869180775021,7.52932722004204,7.490582309897842,7.497039794921875,98100,0.0,0.0
1996-03-27 00:00:00+05:30,7.497039447978557,7.522868832636388,7.393721355104278,7.426008224487305,43200,0.0,0.0
1996-03-28 00:00:00+05:30,7.426006572361084,7.393719710161186,7.296858569318657,7.329145431518555,13500,0.0,0.0
1996-03-29 00:00:00+05:30,7.329150459387351,7.329150459387351,6.877132415771484,6.877132415771484,21600,0.0,0.0
1996-04-01 00:00:00+05:30,6.877130242913066,6.860986805839146,6.747982192078661,6.852914810180664,69300,0.0,0.0
1996-04-02 00:00:00+05:30,6.852914677743123,6.9578478480602595,6.877130110007544,6.9433183670043945,90000,0.0,0.0
1996-04-03 00:00:00+05:30,6.943318475744793,7.038565142102015,6.943318475744793,6.973991394042969,36000,0.0,0.0
1996-04-04 00:00:00+05:30,6.925561311222348,6.973992181981511,6.925561311222348,6.941704750061035,56700,0.0,0.0
1996-04-05 00:00:00+05:30,6.941704750061035,6.941704750061035,6.941704750061035,6.941704750061035,0,0.0,0.0
1996-04-08 00:00:00+05:30,6.94170512423534,7.099911609322516,6.973992557896185,7.080539703369141,112500,0.0,0.0
1996-04-09 00:00:00+05:30,7.080535043959219,7.135422813698565,7.00627482677158,7.119279384613037,76500,0.0,0.0
1996-04-10 00:00:00+05:30,7.1192833153179915,7.1192833153179915,6.9417043888466265,7.103139877319336,85500,0.0,0.0
1996-04-11 00:00:00+05:30,7.103141565720225,7.135428449392058,6.990136918625606,7.10798454284668,70200,0.0,0.0
1996-04-12 00:00:00+05:30,7.107980436246029,7.2161414894814735,7.054706610147311,7.193540573120117,87300,0.0,0.0
1996-04-15 00:00:00+05:30,7.193542426469317,7.262959702961877,7.167713038648587,7.211300373077393,66600,0.0,0.0
1996-04-16 00:00:00+05:30,7.211300768021999,7.304932927523542,7.167713431206028,7.283946514129639,75600,0.0,0.0
1996-04-17 00:00:00+05:30,7.283944802274101,7.393720927771845,7.296859770978054,7.361433506011963,57600,0.0,0.0
1996-04-18 00:00:00+05:30,7.361433031969149,7.747263124649882,7.2968593010934955,7.584213733673096,97200,0.0,0.0
1996-04-19 00:00:00+05:30,7.584212911844159,7.716589378340608,7.587441376340947,7.668158531188965,97200,0.0,0.0
1996-04-22 00:00:00+05:30,7.66815817500825,7.748875880349817,7.66815817500825,7.7262749671936035,120600,0.0,0.0
1996-04-23 00:00:00+05:30,7.726276402430744,7.797307619441011,7.652016166231018,7.773092746734619,90900,0.0,0.0
1996-04-24 00:00:00+05:30,7.773094077546587,8.071748474586272,7.84735377221722,7.947443962097168,82800,0.0,0.0
1996-04-25 00:00:00+05:30,7.947441940051437,8.23318129390809,7.878024684169873,7.889325141906738,49500,0.0,0.0
1996-04-26 00:00:00+05:30,7.889326853994017,8.00717443107539,7.790851731912576,8.005559921264648,149400,0.0,0.0
1996-04-29 00:00:00+05:30,8.00555903473398,7.8780255213971175,7.748877498428305,7.8586530685424805,36900,0.0,0.0
1996-04-30 00:00:00+05:30,7.858653062498779,8.055603838942972,7.653630846386886,8.007173538208008,176400,0.0,0.0
1996-05-01 00:00:00+05:30,8.007174522111704,8.150851486583512,7.910313354496772,7.924842834472656,48600,0.0,0.0
1996-05-02 00:00:00+05:30,7.924843898601544,8.023319035025587,7.823139742085725,7.9813456535339355,106200,0.0,0.0
1996-05-03 00:00:00+05:30,7.981344469086135,7.974887538346931,7.8796408819064006,7.894169807434082,41400,0.0,0.0
1996-05-06 00:00:00+05:30,7.8295983559583275,8.003947730253005,7.700450281272651,7.939373970031738,155700,0.0,0.0
1996-05-07 00:00:00+05:30,7.93937309850397,7.974888995272871,7.813453503954654,7.958745002746582,107100,0.0,0.0
1996-05-08 00:00:00+05:30,7.95874438563078,8.233183923651572,7.871569714812322,8.095964431762695,84600,0.0,0.0
1996-05-09 00:00:00+05:30,8.09596044285898,8.105646389456949,7.9264536061806785,7.945826053619385,55800,0.0,0.0
1996-05-10 00:00:00+05:30,7.9458302486460815,7.974888658024238,7.748879423130865,7.953902244567871,143100,0.0,0.0
1996-05-13 00:00:00+05:30,7.953902382530485,7.974888796350867,7.886099056643346,7.955516338348389,72900,0.0,0.0
1996-05-14 00:00:00+05:30,7.955515819291229,7.974888276029752,7.587444129446584,7.740807056427002,33300,0.0,0.0
1996-05-15 00:00:00+05:30,7.740808692942715,7.910315646829572,7.429239243244812,7.568073272705078,51300,0.0,0.0
1996-05-16 00:00:00+05:30,7.5680722923513795,7.713363789935572,7.461525157173433,7.530942440032959,42300,0.0,0.0
1996-05-17 00:00:00+05:30,7.530943369096713,7.498656488815579,7.44376868148902,7.474441051483154,44100,0.0,0.0
1996-05-20 00:00:00+05:30,7.474439831415499,7.264574589601698,6.780269247466214,6.9497761726379395,72900,0.0,0.0
1996-05-21 00:00:00+05:30,6.949774279099724,7.248429177186411,6.844841686782798,7.170939922332764,112500,0.0,0.0
1996-05-22 00:00:00+05:30,7.170942994119597,7.361436362323062,7.10314076772322,7.296862602233887,112500,0.0,0.0
1996-05-23 00:00:00+05:30,7.296861261554404,7.3614350097792025,7.280717824498203,7.335605621337891,86400,0.0,0.0
1996-05-24 00:00:00+05:30,7.3356063114473935,7.58744495085373,7.272646513035037,7.422780990600586,90000,0.0,0.0
1996-05-27 00:00:00+05:30,7.4227780923690965,7.329145963496081,7.159639093278905,7.182240009307861,73800,0.0,0.0
1996-05-28 00:00:00+05:30,7.038564819013314,7.264574035331638,7.038564819013314,7.153183937072754,82800,0.0,0.0
1996-05-29 00:00:00+05:30,7.1531831355556434,7.490581858084172,7.05632197452355,7.414707660675049,65700,0.0,0.0
1996-05-30 00:00:00+05:30,7.414706911969293,7.426007370377915,7.2322850678749875,7.390491485595703,37800,0.0,0.0
1996-05-31 00:00:00+05:30,7.390489856065872,7.488965495160778,7.313001173847346,7.4421491622924805,76500,0.0,0.0
1996-06-03 00:00:00+05:30,7.442151442044666,7.442151442044666,7.393721139383139,7.430850982666016,39600,0.0,0.0
1996-06-04 00:00:00+05:30,7.430854025740754,7.732737533201433,7.426011048915606,7.545472621917725,196200,0.0,0.0
1996-06-05 00:00:00+05:30,7.522867833163318,8.023316459083489,7.479280509862859,7.6923747062683105,175500,0.0,0.0
1996-06-06 00:00:00+05:30,7.643947191516966,7.714978431431098,7.643947191516966,7.690762996673584,37800,0.0,0.0
1996-06-07 00:00:00+05:30,7.668160274722853,7.779550915953175,7.637487915179384,7.748878002166748,130500,0.0,0.0
1996-06-10 00:00:00+05:30,7.700446655045106,8.394616467503868,7.68268871307373,7.6826887130737305,74700,0.0,0.0
1996-06-11 00:00:00+05:30,7.635874866675396,7.652018304404859,7.345291879058931,7.369507312774658,42300,0.0,0.0
1996-06-12 00:00:00+05:30,7.555153954523042,7.716588806498693,7.490579681187106,7.539010524749756,81900,0.0,0.0
1996-06-13 00:00:00+05:30,7.377579130077337,7.61973181683232,7.377579130077337,7.580987453460693,128700,0.0,0.0
1996-06-14 00:00:00+05:30,7.490583584366271,7.684305951075771,7.490583584366271,7.614888668060303,163800,0.0,0.0
1996-06-17 00:00:00+05:30,7.587443904349713,7.74726486641126,7.587443904349713,7.700448513031006,245700,0.0,0.0
1996-06-18 00:00:00+05:30,7.522869514841093,7.716591857192716,7.522869514841093,7.661704063415527,119700,0.0,0.0
1996-06-19 00:00:00+05:30,7.763408448770928,7.845740702089624,7.68430576980203,7.695606231689453,200700,0.0,0.0
1996-06-20 00:00:00+05:30,7.682690506192306,7.7165918885293605,7.595515285507159,7.69883394241333,69300,0.0,0.0
1996-06-21 00:00:00+05:30,7.652017631402688,7.716591930884234,7.493811733871081,7.70851993560791,123300,0.0,0.0
1996-06-24 00:00:00+05:30,7.566456898569959,7.595514749170153,7.506725579102623,7.577757358551025,97200,0.0,0.0
1996-06-25 00:00:00+05:30,7.603589065464474,7.61973250547471,7.427625181382704,7.4728264808654785,89100,0.0,0.0
1996-06-26 00:00:00+05:30,7.539013003507794,7.587443308751091,7.329147238967562,7.577757358551025,220500,0.0,0.0
1996-06-27 00:00:00+05:30,7.490581913859078,7.714976596804452,7.490581913859078,7.684304237365723,190800,0.0,0.0
1996-06-28 00:00:00+05:30,7.627802424817123,7.698833652362153,7.5567706430291,7.610044479370117,63900,0.0,0.0
1996-07-01 00:00:00+05:30,7.5551597065347575,7.634262960617933,7.409868173716782,7.576146125793457,102600,0.0,0.0
1996-07-02 00:00:00+05:30,7.509955485539276,7.563228772173818,7.3291481044900895,7.437309741973877,73800,0.0,0.0
1996-07-03 00:00:00+05:30,7.426008224487305,7.585828615903363,7.426008224487305,7.426008224487305,51300,0.0,0.0
1996-07-04 00:00:00+05:30,7.3291511297365775,7.4550707661552815,7.313007686085535,7.356595039367676,48600,0.0,0.0
1996-07-05 00:00:00+05:30,7.39371967081182,7.458293394867954,7.3695042471693535,7.421163558959961,126000,0.0,0.0
1996-07-08 00:00:00+05:30,7.3856491451514135,7.4905817447061915,7.363048226394112,7.430850982666016,110700,0.0,0.0
1996-07-09 00:00:00+05:30,7.393722292608246,7.74887900934038,7.393722292608246,7.453453063964844,191700,0.0,0.0
1996-07-10 00:00:00+05:30,7.434077600986099,7.455064559077679,7.379189827423395,7.432463645935059,77400,0.0,0.0
1996-07-11 00:00:00+05:30,7.426008762083219,7.4421521979434155,7.426008762083219,7.427623271942139,45900,0.0,0.0
1996-07-12 00:00:00+05:30,7.429239235574386,7.442154209450474,7.429239235574386,7.438925743103027,92700,0.0,0.0
1996-07-15 00:00:00+05:30,7.3372201951150595,7.45829625121086,7.3372201951150595,7.4292378425598145,109800,0.0,0.0
1996-07-16 00:00:00+05:30,7.426008224487305,7.434079664711582,7.400178285586515,7.426008224487305,250200,0.0,0.0
1996-07-17 00:00:00+05:30,7.587444887030294,7.910314764299011,7.393723071517682,7.3953375816345215,50400,0.0,0.0
1996-07-18 00:00:00+05:30,7.426008224487305,7.482510523029084,7.426008224487305,7.426008224487305,68400,0.0,0.0
1996-07-19 00:00:00+05:30,7.395337228654538,7.426009593951958,7.329148413697299,7.3323774337768555,27900,0.0,0.0
1996-07-22 00:00:00+05:30,7.3614350965843585,7.424394889816081,7.266188428859513,7.282332420349121,11700,0.0,0.0
1996-07-23 00:00:00+05:30,7.446992977366733,7.446992977366733,7.259728733213058,7.329145431518555,213300,0.0,0.0
1996-07-24 00:00:00+05:30,7.298475433423737,7.409865531921387,7.143497447226255,7.26457405090332,63900,0.0,0.0
1996-07-25 00:00:00+05:30,7.216141978206919,7.264572833257249,7.208070538527146,7.212913513183594,70200,0.0,0.0
1996-07-26 00:00:00+05:30,7.135427292576367,7.29524772881164,7.1031404141389745,7.261346340179443,123300,0.0,0.0
1996-07-29 00:00:00+05:30,7.262959026669547,7.393721572022998,7.262959026669547,7.374349117279053,131400,0.0,0.0
1996-07-30 00:00:00+05:30,7.275875698327837,7.3614358692912925,7.232287803519484,7.3436784744262695,249300,0.0,0.0
1996-07-31 00:00:00+05:30,7.264571707118759,7.393719710161186,7.264571707118759,7.329145431518555,98100,0.0,0.0
1996-08-01 00:00:00+05:30,7.2968599521612525,7.426007979678781,7.2968599521612525,7.36627721786499,109800,0.0,0.0
1996-08-02 00:00:00+05:30,7.304933941393129,7.4905843303779776,7.304933941393129,7.461525917053223,93600,0.0,0.0
1996-08-05 00:00:00+05:30,7.329146735303329,7.466366755427271,7.329146735303329,7.400177955627441,121500,0.0,0.0
1996-08-06 00:00:00+05:30,7.379194404608481,7.587445725705443,7.200001497611143,7.438925743103027,491400,0.0,0.0
1996-08-07 00:00:00+05:30,7.455066403325689,7.555156027933989,7.377577143208123,7.458294868469238,91800,0.0,0.0
1996-08-08 00:00:00+05:30,7.426011048915606,7.6197328931373995,7.4098676080840535,7.545472621917725,229500,0.0,0.0
1996-08-09 00:00:00+05:30,7.458297837840899,7.748880877682014,7.435696910109115,7.637490749359131,182700,0.0,0.0
1996-08-12 00:00:00+05:30,7.522869827894539,7.910313974477708,7.458296080585527,7.740807056427002,519300,0.0,0.0
1996-08-13 00:00:00+05:30,7.692377665424968,7.974889229278445,7.692377665424968,7.926458358764648,193500,0.0,0.0
1996-08-14 00:00:00+05:30,7.813452828626898,8.07174892731945,7.750493591036978,7.982959747314453,281700,0.0,0.0
1996-08-15 00:00:00+05:30,7.982959747314453,7.982959747314453,7.982959747314453,7.982959747314453,0,0.0,0.0
1996-08-16 00:00:00+05:30,7.934527558943224,7.974886418733572,7.784393132596318,7.826365947723389,363600,0.0,0.0
1996-08-19 00:00:00+05:30,7.765021115268318,7.813451417183449,7.337218729410652,7.400177955627441,167400,0.0,0.0
1996-08-20 00:00:00+05:30,7.361433739666446,7.652016665028094,7.175783968429907,7.616501331329346,315000,0.0,0.0
1996-08-21 00:00:00+05:30,7.434078020606909,7.748876313078716,7.424392072782716,7.716589450836182,351000,0.0,0.0
1996-08-22 00:00:00+05:30,7.5971298596287,7.781165699195842,7.595515349720045,7.653632164001465,172800,0.0,0.0
1996-08-23 00:00:00+05:30,7.692376833166216,7.731121192839538,7.506726476183239,7.548699855804443,505800,0.0,0.0
1996-08-26 00:00:00+05:30,7.55515457540351,7.587441437603408,7.298473078701503,7.329145431518555,145800,0.0,0.0
1996-08-27 00:00:00+05:30,7.26618835770023,7.26618835770023,6.844843374932287,6.872287273406982,179100,0.0,0.0
1996-08-28 00:00:00+05:30,7.167712059219935,7.393721250179745,7.167712059219935,7.367891311645508,388800,0.0,0.0
1996-08-29 00:00:00+05:30,7.421165467228023,7.422779422774453,7.363048657239161,7.374349117279053,104400,0.0,0.0
1996-08-30 00:00:00+05:30,7.4179378754282705,7.668162000014582,7.367893050511008,7.624574661254883,544500,0.0,0.0
1996-09-02 00:00:00+05:30,7.716594802662481,7.981347921761579,7.668163921466718,7.952290058135986,1127700,0.0,0.0
1996-09-03 00:00:00+05:30,7.9910326130063405,8.037848973049122,7.587444984133818,7.721436023712158,1331100,0.0,0.0
1996-09-04 00:00:00+05:30,7.63749126436556,7.840899627667709,7.621347822646165,7.750495910644531,455400,0.0,0.0
1996-09-05 00:00:00+05:30,7.845740279661365,8.102421869145195,7.748879103806756,8.066905975341797,1909800,0.0,0.0
1996-09-06 00:00:00+05:30,8.087892646096448,8.104036083547003,7.9652026323208345,7.979731559753418,659700,0.0,0.0
1996-09-09 00:00:00+05:30,7.974886549477489,7.974886549477489,7.782778750611104,7.802151203155518,1053900,0.0,0.0
1996-09-10 00:00:00+05:30,7.789238378644823,7.797309820411001,7.668161763964564,7.723050117492676,1066500,0.0,0.0
1996-09-11 00:00:00+05:30,7.719819099482555,7.781164368850068,7.635872912230016,7.656859874725342,767700,0.0,0.0
1996-09-12 00:00:00+05:30,7.595515505257407,7.71497760184083,7.571300627346802,7.647174835205078,838800,0.0,0.0
1996-09-13 00:00:00+05:30,7.627801622183594,7.652016495933332,7.54224092362003,7.556769847869873,754200,0.0,0.0
1996-09-16 00:00:00+05:30,7.529329451749345,7.54708684802503,7.332378594233173,7.438925743103027,1391400,0.0,0.0
1996-09-17 00:00:00+05:30,7.426010288750514,7.58098774826365,7.426010288750514,7.5503153800964355,640800,0.0,0.0
1996-09-18 00:00:00+05:30,7.555156359837475,7.7165912632087155,7.539012924924648,7.677846908569336,849600,0.0,0.0
1996-09-19 00:00:00+05:30,7.700447865234728,7.700447865234728,7.506725536865584,7.521255016326904,494100,0.0,0.0
1996-09-20 00:00:00+05:30,7.506727970344616,7.558387311605819,7.396952355127315,7.438925743103027,617400,0.0,0.0
1996-09-23 00:00:00+05:30,7.4292368272151155,7.55192737653552,7.377577502700479,7.521255016326904,945000,0.0,0.0
1996-09-24 00:00:00+05:30,7.545468763476379,7.555155266416568,7.0030478770270115,7.028877258300781,1449000,0.0,0.0
1996-09-25 00:00:00+05:30,7.262960127895509,7.329148388381059,6.862601544913804,6.88681697845459,545400,0.0,0.0
1996-09-26 00:00:00+05:30,6.909417871373706,6.909417871373706,6.405740584405139,6.431570529937744,859500,0.0,0.0
1996-09-27 00:00:00+05:30,6.2959638566547484,6.2959638566547484,5.9827799797058105,5.9827799797058105,628200,0.0,0.0
1996-09-30 00:00:00+05:30,5.747084817059682,5.81004460527184,5.630851745605469,5.630851745605469,362700,0.0,0.0
1996-10-01 00:00:00+05:30,5.629237174987793,5.629237174987793,5.629237174987793,5.629237174987793,193500,0.0,0.0
1996-10-02 00:00:00+05:30,5.629237174987793,5.629237174987793,5.629237174987793,5.629237174987793,0,0.0,0.0
1996-10-03 00:00:00+05:30,5.395156711487487,5.39999968696641,5.2353363037109375,5.2353363037109375,166500,0.0,0.0
1996-10-04 00:00:00+05:30,4.909237711544118,4.943139095955889,4.8688788414001465,4.8688788414001465,91800,0.0,0.0
1996-10-07 00:00:00+05:30,4.5363228894535546,4.5363228894535546,4.5282511711120605,4.5282511711120605,58500,0.0,0.0
1996-10-08 00:00:00+05:30,4.508877754211426,4.508877754211426,4.508877754211426,4.508877754211426,72000,0.0,0.0
1996-10-09 00:00:00+05:30,4.194080331910711,4.823676776186007,4.194080331910711,4.807532787322998,858600,0.0,0.0
1996-10-10 00:00:00+05:30,4.972197363970303,5.144932746887208,4.907623062718088,5.144932746887207,179100,0.0,0.0
1996-10-11 00:00:00+05:30,5.3999999048792695,5.404843434796667,5.0367711868720075,5.277309894561768,393300,0.0,0.0
1996-10-14 00:00:00+05:30,4.939907818336251,5.091656706814404,4.9092349171285665,4.999638557434082,419400,0.0,0.0
1996-10-15 00:00:00+05:30,4.88340705403603,5.230492249455928,4.76394498463694,5.030313014984131,300600,0.0,0.0
1996-10-16 00:00:00+05:30,5.040000571888191,5.2950676708337125,4.981883751100135,5.1078033447265625,194400,0.0,0.0
1996-10-17 00:00:00+05:30,5.046458053160429,5.130404264083138,4.843049734840495,5.088430881500244,270000,0.0,0.0
1996-10-18 00:00:00+05:30,5.036770890386216,5.438743944369537,5.004484018295678,5.362869739532471,510300,0.0,0.0
1996-10-21 00:00:00+05:30,5.362869739532472,5.362869739532472,5.362869739532472,5.362869739532471,0,0.0,0.0
1996-10-22 00:00:00+05:30,5.420985902351242,5.739012718200684,5.420985902351242,5.739012718200684,234900,0.0,0.0
1996-10-23 00:00:00+05:30,5.908518827291927,6.140985488891602,5.908518827291927,6.140985488891602,220500,0.0,0.0
1996-10-24 00:00:00+05:30,6.457400710832523,6.457400710832523,5.711571195876575,5.719642639160156,381600,0.0,0.0
1996-10-25 00:00:00+05:30,5.553362868490463,5.908519557673102,5.424214830357779,5.83103084564209,301500,0.0,0.0
1996-10-28 00:00:00+05:30,5.973097054262382,6.134532049864794,5.77937461614486,5.931124210357666,321300,0.0,0.0
1996-10-29 00:00:00+05:30,5.908520488080798,5.940807918380473,5.558206718956231,5.663139343261719,245700,0.0,0.0
1996-10-30 00:00:00+05:30,5.663139343261719,5.663139343261719,5.663139343261719,5.663139343261719,0,0.0,0.0
1996-10-31 00:00:00+05:30,5.492017390845075,5.537219230248513,5.327353468126413,5.495246410369873,84600,0.0,0.0
1996-11-01 00:00:00+05:30,5.521074598279481,5.745469236881247,5.521074598279481,5.563047409057617,164700,0.0,0.0
1996-11-04 00:00:00+05:30,5.490404441147957,5.490404441147957,5.232108300947298,5.43228816986084,204300,0.0,0.0
1996-11-05 00:00:00+05:30,5.529147104796925,5.5856494027137344,5.3854701496615816,5.519461154937744,155700,0.0,0.0
1996-11-06 00:00:00+05:30,5.3289687364388865,5.424215403847844,5.173991295991446,5.304753303527832,158400,0.0,0.0
1996-11-07 00:00:00+05:30,5.4887896538793735,5.521077085457086,5.4096869706824915,5.454888820648193,74700,0.0,0.0
1996-11-08 00:00:00+05:30,5.488788266508722,5.521075689925322,5.393542168719362,5.437129497528076,54900,0.0,0.0
1996-11-11 00:00:00+05:30,5.330583268270803,5.456502300589484,5.282152402250269,5.388699531555176,103500,0.0,0.0
1996-11-12 00:00:00+05:30,8.083048820495605,8.083048820495605,8.083048820495605,8.083048820495605,0,0.0,0.0
1996-11-13 00:00:00+05:30,5.424215171794428,5.456502044799206,5.39515676439292,5.403228759765625,37800,0.0,0.0
1996-11-14 00:00:00+05:30,5.351569204926357,5.4403583790699175,5.337040278959283,5.435515403747559,129600,0.0,0.0
1996-11-15 00:00:00+05:30,5.393543804255054,5.445202588900686,5.362870881268781,5.43228816986084,68400,0.0,0.0
